state,abbr,date,year,month,pulse_difficulty_expenses_pct,pulse_food_insufficient_pct,pulse_behind_on_housing_pct,ght_financial_abs,ght_food_abs,ght_housing_abs,gt_financial_rel,gt_food_rel,gt_housing_rel,unemployment_rate,ui_initial_claims,poverty_rate,rent_burden_pct,hpi_change,usda_food_insecurity_3yr_avg
North Carolina,NC,2023-06-01,2023,6,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-07-01,2023,7,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-08-01,2023,8,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-09-01,2023,9,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-10-01,2023,10,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-11-01,2023,11,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-12-01,2023,12,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-01-01,2024,1,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-02-01,2024,2,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-03-01,2024,3,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-04-01,2024,4,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-05-01,2024,5,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-06-01,2024,6,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-07-01,2024,7,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-08-01,2024,8,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-09-01,2024,9,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-10-01,2024,10,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-11-01,2024,11,,,,,,,,,,,,,,,11.8
North Carolina,NC,2024-12-01,2024,12,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-01-01,2025,1,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-02-01,2025,2,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-03-01,2025,3,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-04-01,2025,4,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-05-01,2025,5,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-06-01,2025,6,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-07-01,2025,7,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-08-01,2025,8,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-09-01,2025,9,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-10-01,2025,10,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-11-01,2025,11,,,,,,,,,,,,,,,11.8
North Carolina,NC,2025-12-01,2025,12,,,,,,,,,,,,,,,11.8
North Carolina,NC,2026-01-01,2026,1,,,,,,,,,,,,,,,11.8
North Carolina,NC,2026-02-01,2026,2,,,,,,,,,,,,,,,11.8
North Carolina,NC,2026-03-01,2026,3,,,,,,,,,,,,,,,11.8
North Carolina,NC,2026-04-01,2026,4,,,,,,,,,,,,,,,11.8
North Carolina,NC,2026-05-01,2026,5,,,,,,,,,,,,,,,11.8
North Carolina,NC,2026-06-01,2026,6,,,,,,,,,,,,,,,11.8
North Dakota,ND,2022-01-01,2022,1,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-02-01,2022,2,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-03-01,2022,3,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-04-01,2022,4,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-05-01,2022,5,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-06-01,2022,6,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-07-01,2022,7,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-08-01,2022,8,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-09-01,2022,9,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-10-01,2022,10,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-11-01,2022,11,,,,,,,,,,,,,,,9.0
North Dakota,ND,2022-12-01,2022,12,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-01-01,2023,1,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-02-01,2023,2,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-03-01,2023,3,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-04-01,2023,4,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-05-01,2023,5,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-06-01,2023,6,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-07-01,2023,7,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-08-01,2023,8,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-09-01,2023,9,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-10-01,2023,10,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-11-01,2023,11,,,,,,,,,,,,,,,9.0
North Dakota,ND,2023-12-01,2023,12,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-01-01,2024,1,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-02-01,2024,2,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-03-01,2024,3,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-04-01,2024,4,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-05-01,2024,5,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-06-01,2024,6,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-07-01,2024,7,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-08-01,2024,8,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-09-01,2024,9,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-10-01,2024,10,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-11-01,2024,11,,,,,,,,,,,,,,,9.0
North Dakota,ND,2024-12-01,2024,12,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-01-01,2025,1,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-02-01,2025,2,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-03-01,2025,3,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-04-01,2025,4,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-05-01,2025,5,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-06-01,2025,6,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-07-01,2025,7,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-08-01,2025,8,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-09-01,2025,9,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-10-01,2025,10,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-11-01,2025,11,,,,,,,,,,,,,,,9.0
North Dakota,ND,2025-12-01,2025,12,,,,,,,,,,,,,,,9.0
North Dakota,ND,2026-01-01,2026,1,,,,,,,,,,,,,,,9.0
North Dakota,ND,2026-02-01,2026,2,,,,,,,,,,,,,,,9.0
North Dakota,ND,2026-03-01,2026,3,,,,,,,,,,,,,,,9.0
North Dakota,ND,2026-04-01,2026,4,,,,,,,,,,,,,,,9.0
North Dakota,ND,2026-05-01,2026,5,,,,,,,,,,,,,,,9.0
North Dakota,ND,2026-06-01,2026,6,,,,,,,,,,,,,,,9.0
Ohio,OH,2022-01-01,2022,1,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-02-01,2022,2,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-03-01,2022,3,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-04-01,2022,4,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-05-01,2022,5,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-06-01,2022,6,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-07-01,2022,7,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-08-01,2022,8,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-09-01,2022,9,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-10-01,2022,10,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-11-01,2022,11,,,,,,,,,,,,,,,14.2
Ohio,OH,2022-12-01,2022,12,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-01-01,2023,1,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-02-01,2023,2,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-03-01,2023,3,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-04-01,2023,4,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-05-01,2023,5,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-06-01,2023,6,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-07-01,2023,7,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-08-01,2023,8,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-09-01,2023,9,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-10-01,2023,10,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-11-01,2023,11,,,,,,,,,,,,,,,14.2
Ohio,OH,2023-12-01,2023,12,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-01-01,2024,1,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-02-01,2024,2,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-03-01,2024,3,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-04-01,2024,4,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-05-01,2024,5,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-06-01,2024,6,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-07-01,2024,7,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-08-01,2024,8,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-09-01,2024,9,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-10-01,2024,10,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-11-01,2024,11,,,,,,,,,,,,,,,14.2
Ohio,OH,2024-12-01,2024,12,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-01-01,2025,1,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-02-01,2025,2,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-03-01,2025,3,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-04-01,2025,4,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-05-01,2025,5,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-06-01,2025,6,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-07-01,2025,7,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-08-01,2025,8,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-09-01,2025,9,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-10-01,2025,10,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-11-01,2025,11,,,,,,,,,,,,,,,14.2
Ohio,OH,2025-12-01,2025,12,,,,,,,,,,,,,,,14.2
Ohio,OH,2026-01-01,2026,1,,,,,,,,,,,,,,,14.2
Ohio,OH,2026-02-01,2026,2,,,,,,,,,,,,,,,14.2
Ohio,OH,2026-03-01,2026,3,,,,,,,,,,,,,,,14.2
Ohio,OH,2026-04-01,2026,4,,,,,,,,,,,,,,,14.2
Ohio,OH,2026-05-01,2026,5,,,,,,,,,,,,,,,14.2
Ohio,OH,2026-06-01,2026,6,,,,,,,,,,,,,,,14.2
Oklahoma,OK,2022-01-01,2022,1,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-02-01,2022,2,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-03-01,2022,3,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-04-01,2022,4,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-05-01,2022,5,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-06-01,2022,6,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-07-01,2022,7,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-08-01,2022,8,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-09-01,2022,9,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-10-01,2022,10,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-11-01,2022,11,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2022-12-01,2022,12,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-01-01,2023,1,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-02-01,2023,2,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-03-01,2023,3,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-04-01,2023,4,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-05-01,2023,5,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-06-01,2023,6,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-07-01,2023,7,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-08-01,2023,8,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-09-01,2023,9,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-10-01,2023,10,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-11-01,2023,11,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2023-12-01,2023,12,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-01-01,2024,1,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-02-01,2024,2,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-03-01,2024,3,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-04-01,2024,4,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-05-01,2024,5,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-06-01,2024,6,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-07-01,2024,7,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-08-01,2024,8,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-09-01,2024,9,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-10-01,2024,10,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-11-01,2024,11,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2024-12-01,2024,12,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-01-01,2025,1,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-02-01,2025,2,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-03-01,2025,3,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-04-01,2025,4,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-05-01,2025,5,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-06-01,2025,6,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-07-01,2025,7,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-08-01,2025,8,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-09-01,2025,9,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-10-01,2025,10,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-11-01,2025,11,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2025-12-01,2025,12,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2026-01-01,2026,1,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2026-02-01,2026,2,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2026-03-01,2026,3,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2026-04-01,2026,4,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2026-05-01,2026,5,,,,,,,,,,,,,,,16.9
Oklahoma,OK,2026-06-01,2026,6,,,,,,,,,,,,,,,16.9
Oregon,OR,2022-01-01,2022,1,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-02-01,2022,2,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-03-01,2022,3,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-04-01,2022,4,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-05-01,2022,5,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-06-01,2022,6,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-07-01,2022,7,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-08-01,2022,8,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-09-01,2022,9,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-10-01,2022,10,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-11-01,2022,11,,,,,,,,,,,,,,,12.5
Oregon,OR,2022-12-01,2022,12,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-01-01,2023,1,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-02-01,2023,2,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-03-01,2023,3,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-04-01,2023,4,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-05-01,2023,5,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-06-01,2023,6,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-07-01,2023,7,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-08-01,2023,8,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-09-01,2023,9,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-10-01,2023,10,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-11-01,2023,11,,,,,,,,,,,,,,,12.5
Oregon,OR,2023-12-01,2023,12,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-01-01,2024,1,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-02-01,2024,2,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-03-01,2024,3,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-04-01,2024,4,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-05-01,2024,5,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-06-01,2024,6,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-07-01,2024,7,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-08-01,2024,8,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-09-01,2024,9,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-10-01,2024,10,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-11-01,2024,11,,,,,,,,,,,,,,,12.5
Oregon,OR,2024-12-01,2024,12,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-01-01,2025,1,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-02-01,2025,2,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-03-01,2025,3,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-04-01,2025,4,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-05-01,2025,5,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-06-01,2025,6,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-07-01,2025,7,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-08-01,2025,8,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-09-01,2025,9,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-10-01,2025,10,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-11-01,2025,11,,,,,,,,,,,,,,,12.5
Oregon,OR,2025-12-01,2025,12,,,,,,,,,,,,,,,12.5
Oregon,OR,2026-01-01,2026,1,,,,,,,,,,,,,,,12.5
Oregon,OR,2026-02-01,2026,2,,,,,,,,,,,,,,,12.5
Oregon,OR,2026-03-01,2026,3,,,,,,,,,,,,,,,12.5
Oregon,OR,2026-04-01,2026,4,,,,,,,,,,,,,,,12.5
Oregon,OR,2026-05-01,2026,5,,,,,,,,,,,,,,,12.5
Oregon,OR,2026-06-01,2026,6,,,,,,,,,,,,,,,12.5
Pennsylvania,PA,2022-01-01,2022,1,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-02-01,2022,2,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-03-01,2022,3,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-04-01,2022,4,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-05-01,2022,5,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-06-01,2022,6,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-07-01,2022,7,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-08-01,2022,8,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-09-01,2022,9,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-10-01,2022,10,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-11-01,2022,11,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2022-12-01,2022,12,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-01-01,2023,1,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-02-01,2023,2,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-03-01,2023,3,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-04-01,2023,4,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-05-01,2023,5,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-06-01,2023,6,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-07-01,2023,7,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-08-01,2023,8,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-09-01,2023,9,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-10-01,2023,10,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-11-01,2023,11,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2023-12-01,2023,12,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-01-01,2024,1,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-02-01,2024,2,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-03-01,2024,3,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-04-01,2024,4,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-05-01,2024,5,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-06-01,2024,6,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-07-01,2024,7,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-08-01,2024,8,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-09-01,2024,9,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-10-01,2024,10,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-11-01,2024,11,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2024-12-01,2024,12,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-01-01,2025,1,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-02-01,2025,2,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-03-01,2025,3,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-04-01,2025,4,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-05-01,2025,5,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-06-01,2025,6,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-07-01,2025,7,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-08-01,2025,8,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-09-01,2025,9,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-10-01,2025,10,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-11-01,2025,11,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2025-12-01,2025,12,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2026-01-01,2026,1,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2026-02-01,2026,2,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2026-03-01,2026,3,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2026-04-01,2026,4,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2026-05-01,2026,5,,,,,,,,,,,,,,,10.9
Pennsylvania,PA,2026-06-01,2026,6,,,,,,,,,,,,,,,10.9
Rhode Island,RI,2022-01-01,2022,1,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-02-01,2022,2,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-03-01,2022,3,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-04-01,2022,4,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-05-01,2022,5,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-06-01,2022,6,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-07-01,2022,7,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-08-01,2022,8,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-09-01,2022,9,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-10-01,2022,10,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-11-01,2022,11,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2022-12-01,2022,12,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-01-01,2023,1,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-02-01,2023,2,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-03-01,2023,3,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-04-01,2023,4,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-05-01,2023,5,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-06-01,2023,6,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-07-01,2023,7,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-08-01,2023,8,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-09-01,2023,9,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-10-01,2023,10,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-11-01,2023,11,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2023-12-01,2023,12,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-01-01,2024,1,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-02-01,2024,2,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-03-01,2024,3,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-04-01,2024,4,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-05-01,2024,5,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-06-01,2024,6,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-07-01,2024,7,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-08-01,2024,8,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-09-01,2024,9,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-10-01,2024,10,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-11-01,2024,11,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2024-12-01,2024,12,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-01-01,2025,1,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-02-01,2025,2,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-03-01,2025,3,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-04-01,2025,4,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-05-01,2025,5,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-06-01,2025,6,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-07-01,2025,7,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-08-01,2025,8,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-09-01,2025,9,,,,,,,,,,,,,,,10.6
